"set","n","result","instance","D","runtime","seed"
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_1.in",7,7.9702,1505048158136990464
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_1.in",8,8.2584,1505048168167907584
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_1.in",9,8.2637,1505048178647931648
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_1.in",10,7.9612,1505048189052603392
"GBRL",1000,992,"1000_ep0.0075_0_gilbert_10.in",1,70.5283,1505048199057354240
"GBRL",1000,983,"1000_ep0.0075_0_gilbert_10.in",2,357.6011,1505048271518848000
"GBRL",1000,976,"1000_ep0.0075_0_gilbert_10.in",3,357.6029,1.505048630908e+18
"GBRL",1000,968,"1000_ep0.0075_0_gilbert_10.in",4,357.7702,1505048990413728000
"GBRL",1000,956,"1000_ep0.0075_0_gilbert_10.in",5,357.8224,1505049350014207744
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_10.in",6,41.7206,1505049709626706688
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_10.in",7,8.9003,1505049753586484992
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_10.in",8,8.7664,1505049764520256768
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_10.in",9,9.1942,1505049775327049984
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_10.in",10,9.1553,1505049786687488768
"GBRL",1000,992,"1000_ep0.0075_0_gilbert_3.in",1,64.9394,1505049797633074944
"GBRL",1000,983,"1000_ep0.0075_0_gilbert_3.in",2,357.6487,1505049864702509568
"GBRL",1000,976,"1000_ep0.0075_0_gilbert_3.in",3,357.6921,1505050224271127296
"GBRL",1000,967,"1000_ep0.0075_0_gilbert_3.in",4,357.7583,1505050583812578560
"GBRL",1000,959,"1000_ep0.0075_0_gilbert_3.in",5,357.7945,1505050943589422848
"GBRL",1000,6,"1000_ep0.0075_0_gilbert_3.in",6,86.9617,1505051303172815104
"GBRL",1000,3,"1000_ep0.0075_0_gilbert_3.in",7,48.8313,1505051392172600832
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_3.in",8,11.9812,1505051443047868672
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_3.in",9,9.2509,1505051457067138304
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_3.in",10,8.12,1505051468465793024
"GBRL",1000,994,"1000_ep0.01_0_gilbert_1.in",1,58.2816,1505051478617666816
"GBRL",1000,987,"1000_ep0.01_0_gilbert_1.in",2,69.866,1505051538981065984
"GBRL",1000,981,"1000_ep0.01_0_gilbert_1.in",3,357.829,1505051610787293952
"GBRL",1000,976,"1000_ep0.01_0_gilbert_1.in",4,357.7337,1505051970569385984
"GBRL",1000,969,"1000_ep0.01_0_gilbert_1.in",5,357.6303,1505052330089246208
"GBRL",1000,963,"1000_ep0.01_0_gilbert_1.in",6,357.7889,1505052689569436928
"GBRL",1000,957,"1000_ep0.01_0_gilbert_1.in",7,357.819,1505053049170133248
"GBRL",1000,952,"1000_ep0.01_0_gilbert_1.in",8,357.9082,1505053408798331392
"GBRL",1000,947,"1000_ep0.01_0_gilbert_1.in",9,358.9177,1505053768521902848
"GBRL",1000,934,"1000_ep0.01_0_gilbert_1.in",10,357.9147,1505054129480069888
"GBRL",1000,994,"1000_ep0.0125_0_gilbert_10.in",1,63.0444,1505054489256435456
"GBRL",1000,987,"1000_ep0.0125_0_gilbert_10.in",2,357.8335,1505054554108453632
"GBRL",1000,982,"1000_ep0.0125_0_gilbert_10.in",3,358.5379,1505054913729735680
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",4,9.9655,1505055274053257216
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",5,10.9433,1505055286058828544
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",6,10.7156,1505055299044470272
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",7,10.7479,1505055311805391872
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",8,10.4409,1505055324593544192
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",9,10.7763,1505055337082439936
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_10.in",10,9.9769,1505055350087241984
"GBRL",1000,992,"1000_ep0.01_0_gilbert_8.in",1,62.4698,1505055362102769920
"GBRL",1000,985,"1000_ep0.01_0_gilbert_8.in",2,78.3551,1505055426704071680
"GBRL",1000,980,"1000_ep0.01_0_gilbert_8.in",3,357.9475,1505055507093888512
"GBRL",1000,973,"1000_ep0.01_0_gilbert_8.in",4,357.6835,1505055866958203136
"GBRL",1000,968,"1000_ep0.01_0_gilbert_8.in",5,357.7943,1505056226444073216
"GBRL",1000,962,"1000_ep0.01_0_gilbert_8.in",6,357.7543,1505056586270267392
"GBRL",1000,951,"1000_ep0.01_0_gilbert_8.in",7,358.0373,1505056945829881344
"GBRL",1000,2,"1000_ep0.01_0_gilbert_8.in",8,55.7648,1505057305659095296
"GBRL",1000,1,"1000_ep0.01_0_gilbert_8.in",9,13.6737,1505057363455719424
"GBRL",1000,1,"1000_ep0.01_0_gilbert_8.in",10,14.04,1505057379161797376
"GBRL",1000,995,"1000_ep0.01_0_gilbert_10.in",1,63.0808,1505057395262971648
"GBRL",1000,988,"1000_ep0.01_0_gilbert_10.in",2,247.962,1505057460148397568
"GBRL",1000,982,"1000_ep0.01_0_gilbert_10.in",3,357.7987,1505057709892371200
"GBRL",1000,977,"1000_ep0.01_0_gilbert_10.in",4,357.8244,1505058069481515776
"GBRL",1000,970,"1000_ep0.01_0_gilbert_10.in",5,357.6758,1505058429099215616
"GBRL",1000,964,"1000_ep0.01_0_gilbert_10.in",6,357.7362,1505058788656853248
"GBRL",1000,958,"1000_ep0.01_0_gilbert_10.in",7,357.691,1505059148433890560
"GBRL",1000,956,"1000_ep0.01_0_gilbert_10.in",8,357.7983,1505059508125725952
"GBRL",1000,941,"1000_ep0.01_0_gilbert_10.in",9,357.7473,1505059867894086144
"GBRL",1000,2,"1000_ep0.01_0_gilbert_10.in",10,39.0706,1505060227674485504
"GBRL",1000,993,"1000_ep0.01_0_gilbert_3.in",1,56.5776,1505060268538471424
"GBRL",1000,987,"1000_ep0.01_0_gilbert_3.in",2,357.6707,1505060326986038528
"GBRL",1000,980,"1000_ep0.01_0_gilbert_3.in",3,357.8802,1505060686447453184
"GBRL",1000,973,"1000_ep0.01_0_gilbert_3.in",4,357.7225,1505061046117136896
"GBRL",1000,966,"1000_ep0.01_0_gilbert_3.in",5,357.9926,1505061405617009920
"GBRL",1000,2,"1000_ep0.01_0_gilbert_3.in",6,61.3449,1505061765386117120
"GBRL",1000,1,"1000_ep0.01_0_gilbert_3.in",7,11.8611,1505061828517735168
"GBRL",1000,1,"1000_ep0.01_0_gilbert_3.in",8,12.2827,1505061842596324608
"GBRL",1000,1,"1000_ep0.01_0_gilbert_3.in",9,12.5997,1505061856783636736
"GBRL",1000,1,"1000_ep0.01_0_gilbert_3.in",10,11.317,1.505061871598e+18
"GBRL",1000,993,"1000_ep0.01_0_gilbert_6.in",1,58.3372,1505061884990270720
"GBRL",1000,987,"1000_ep0.01_0_gilbert_6.in",2,77.1791,1505061945156487936
"GBRL",1000,981,"1000_ep0.01_0_gilbert_6.in",3,357.8412,1505062024135352576
"GBRL",1000,975,"1000_ep0.01_0_gilbert_6.in",4,357.6243,1505062383827092224
"GBRL",1000,970,"1000_ep0.01_0_gilbert_6.in",5,357.8587,1505062743236589312
"GBRL",1000,964,"1000_ep0.01_0_gilbert_6.in",6,358.2809,1505063103009916160
"GBRL",1000,959,"1000_ep0.01_0_gilbert_6.in",7,358.4256,1505063463224405504
"GBRL",1000,951,"1000_ep0.01_0_gilbert_6.in",8,357.7114,1505063823548141824
"GBRL",1000,942,"1000_ep0.01_0_gilbert_6.in",9,357.8839,1505064183194324992
"GBRL",1000,930,"1000_ep0.01_0_gilbert_6.in",10,358.1047,1505064543109141760
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_5.in",1,53.1259,1505064903007347968
"GBRL",1000,990,"1000_ep0.0125_0_gilbert_5.in",2,357.7807,1505064958230606592
"GBRL",1000,985,"1000_ep0.0125_0_gilbert_5.in",3,357.7728,1505065317797878016
"GBRL",1000,979,"1000_ep0.0125_0_gilbert_5.in",4,357.7566,1505065677451751680
"GBRL",1000,974,"1000_ep0.0125_0_gilbert_5.in",5,358.4602,1505066037007129600
"GBRL",1000,968,"1000_ep0.0125_0_gilbert_5.in",6,357.968,1505066397258303744
"GBRL",1000,963,"1000_ep0.0125_0_gilbert_5.in",7,361.6918,1505066757141078272
"GBRL",1000,957,"1000_ep0.0125_0_gilbert_5.in",8,361.1619,1505067120683094016
"GBRL",1000,950,"1000_ep0.0125_0_gilbert_5.in",9,358.4864,1505067483725811712
"GBRL",1000,3,"1000_ep0.0125_0_gilbert_5.in",10,238.4206,1505067844006820096
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_9.in",1,52.2143,1505068084528872448
"GBRL",1000,990,"1000_ep0.0125_0_gilbert_9.in",2,357.6897,1505068138676199936
"GBRL",1000,985,"1000_ep0.0125_0_gilbert_9.in",3,357.6912,1505068498152006400
"GBRL",1000,979,"1000_ep0.0125_0_gilbert_9.in",4,357.7748,1505068857686409216
"GBRL",1000,974,"1000_ep0.0125_0_gilbert_9.in",5,357.7322,1505069217556228352
"GBRL",1000,969,"1000_ep0.0125_0_gilbert_9.in",6,357.9683,1505069577088389632
"GBRL",1000,963,"1000_ep0.0125_0_gilbert_9.in",7,357.882,1505069937117987584
"GBRL",1000,958,"1000_ep0.0125_0_gilbert_9.in",8,357.6956,1505070296792413952
"GBRL",1000,952,"1000_ep0.0125_0_gilbert_9.in",9,357.8521,1505070656364973312
"GBRL",1000,945,"1000_ep0.0125_0_gilbert_9.in",10,357.7213,1505071016075258880
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_2.in",1,61.1021,1505071375625160960
"GBRL",1000,989,"1000_ep0.0125_0_gilbert_2.in",2,357.7469,1505071438853420800
"GBRL",1000,985,"1000_ep0.0125_0_gilbert_2.in",3,357.9777,1505071798456232960
"GBRL",1000,979,"1000_ep0.0125_0_gilbert_2.in",4,357.8196,1505072158340450560
"GBRL",1000,973,"1000_ep0.0125_0_gilbert_2.in",5,357.7377,1505072517942990592
"GBRL",1000,967,"1000_ep0.0125_0_gilbert_2.in",6,357.8509,1505072877605274624
"GBRL",1000,961,"1000_ep0.0125_0_gilbert_2.in",7,357.7285,1505073237247987968
"GBRL",1000,955,"1000_ep0.0125_0_gilbert_2.in",8,357.9604,1505073596895530496
"GBRL",1000,949,"1000_ep0.0125_0_gilbert_2.in",9,357.7815,1505073956895592448
"GBRL",1000,2,"1000_ep0.0125_0_gilbert_2.in",10,49.7965,1505074316542130688
"GBRL",1000,994,"1000_ep0.0125_0_gilbert_8.in",1,57.8046,1505074368376733952
"GBRL",1000,989,"1000_ep0.0125_0_gilbert_8.in",2,357.6956,1505074427968208384
"GBRL",1000,984,"1000_ep0.0125_0_gilbert_8.in",3,357.9126,1505074787452153600
"GBRL",1000,977,"1000_ep0.0125_0_gilbert_8.in",4,357.7526,1505075147160226560
"GBRL",1000,971,"1000_ep0.0125_0_gilbert_8.in",5,357.8171,1505075506706046720
"GBRL",1000,967,"1000_ep0.0125_0_gilbert_8.in",6,357.7408,1505075866413798912
"GBRL",1000,961,"1000_ep0.0125_0_gilbert_8.in",7,357.7387,1505076226188800768
"GBRL",1000,950,"1000_ep0.0125_0_gilbert_8.in",8,357.7644,1505076585794394368
"GBRL",1000,2,"1000_ep0.0125_0_gilbert_8.in",9,47.9619,1505076945516141312
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_8.in",10,17.0592,1505076995520444416
"GBRL",1000,994,"1000_ep0.01_0_gilbert_9.in",1,67.3473,1505077014626020352
"GBRL",1000,988,"1000_ep0.01_0_gilbert_9.in",2,357.8639,1505077084058536448
"GBRL",1000,982,"1000_ep0.01_0_gilbert_9.in",3,357.7319,1505077443815125248
"GBRL",1000,973,"1000_ep0.01_0_gilbert_9.in",4,357.7267,1505077803587953664
"GBRL",1000,2,"1000_ep0.01_0_gilbert_9.in",5,56.0947,1505078163358690048
"GBRL",1000,1,"1000_ep0.01_0_gilbert_9.in",6,11.2211,1505078221496504576
"GBRL",1000,1,"1000_ep0.01_0_gilbert_9.in",7,11.6705,1505078234822494464
"GBRL",1000,1,"1000_ep0.01_0_gilbert_9.in",8,11.8934,1505078248619433472
"GBRL",1000,1,"1000_ep0.01_0_gilbert_9.in",9,11.5358,1505078262630646016
"GBRL",1000,1,"1000_ep0.01_0_gilbert_9.in",10,11.7407,1505078276397193728
"GBRL",1000,990,"1000_ep0.0075_0_gilbert_6.in",1,60.8517,1505078290192533760
"GBRL",1000,981,"1000_ep0.0075_0_gilbert_6.in",2,357.7138,1505078352923517440
"GBRL",1000,977,"1000_ep0.0075_0_gilbert_6.in",3,359.2517,1505078712419097088
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",4,8.1724,1505079073508757760
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",5,7.4964,1505079083922242304
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",6,7.5827,1505079093575010304
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",7,7.946,1505079102952968448
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",8,7.9767,1505079113069624320
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",9,7.2105,1505079123136984576
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_6.in",10,7.1759,1505079132395955200
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",1,6.3398,1505079141599994112
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",2,6.1347,1505079150059018752
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",3,5.5296,1505079157993247232
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",4,5.9869,1505079165560652544
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",5,5.4983,1505079173585063680
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",6,5.9374,1505079181125012736
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",7,5.4901,1505079189147224320
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",8,5.5116,1505079196428615680
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",9,6.0337,1505079203970235392
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_4.in",10,5.5113,1505079212037088000
"GBRL",1000,996,"1000_ep0.0125_0_gilbert_7.in",1,47.6342,1505079219333147648
"GBRL",1000,991,"1000_ep0.0125_0_gilbert_7.in",2,357.6458,1505079269048308992
"GBRL",1000,986,"1000_ep0.0125_0_gilbert_7.in",3,357.6678,1505079628542246912
"GBRL",1000,981,"1000_ep0.0125_0_gilbert_7.in",4,357.9793,1505079987999043840
"GBRL",1000,976,"1000_ep0.0125_0_gilbert_7.in",5,357.9484,1505080347770277120
"GBRL",1000,970,"1000_ep0.0125_0_gilbert_7.in",6,357.7499,1505080707668553984
"GBRL",1000,965,"1000_ep0.0125_0_gilbert_7.in",7,357.9037,1505081067206082304
"GBRL",1000,958,"1000_ep0.0125_0_gilbert_7.in",8,357.8576,1505081427089562880
"GBRL",1000,952,"1000_ep0.0125_0_gilbert_7.in",9,358.6602,1505081787032141312
"GBRL",1000,946,"1000_ep0.0125_0_gilbert_7.in",10,357.8164,1505082147488013568
"GBRL",1000,993,"1000_ep0.0075_0_gilbert_5.in",1,59.6365,1505082507101485568
"GBRL",1000,985,"1000_ep0.0075_0_gilbert_5.in",2,357.734,1505082568740201728
"GBRL",1000,975,"1000_ep0.0075_0_gilbert_5.in",3,357.5827,1505082928272596224
"GBRL",1000,969,"1000_ep0.0075_0_gilbert_5.in",4,357.5957,1505083287698046720
"GBRL",1000,960,"1000_ep0.0075_0_gilbert_5.in",5,357.6978,1505083647217016320
"GBRL",1000,949,"1000_ep0.0075_0_gilbert_5.in",6,363.0675,1505084006823844096
"GBRL",1000,3,"1000_ep0.0075_0_gilbert_5.in",7,61.43,1505084371910124288
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_5.in",8,20.2973,1.505084435375e+18
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_5.in",9,9.9006,1505084457905712128
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_5.in",10,9.5724,1505084470019196672
"GBRL",1000,991,"1000_ep0.0075_0_gilbert_8.in",1,61.6837,1505084481379513600
"GBRL",1000,983,"1000_ep0.0075_0_gilbert_8.in",2,357.7927,1505084545057907968
"GBRL",1000,974,"1000_ep0.0075_0_gilbert_8.in",3,357.5945,1505084904635428864
"GBRL",1000,968,"1000_ep0.0075_0_gilbert_8.in",4,357.6621,1505085264021256960
"GBRL",1000,958,"1000_ep0.0075_0_gilbert_8.in",5,357.587,1505085623536530688
"GBRL",1000,951,"1000_ep0.0075_0_gilbert_8.in",6,357.7902,1505085983023828992
"GBRL",1000,5,"1000_ep0.0075_0_gilbert_8.in",7,91.7201,1505086342595020032
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_8.in",8,13.55,1505086436349307136
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_8.in",9,9.0733,1505086452047685120
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_8.in",10,9.1018,1505086463158867456
"GBRL",1000,992,"1000_ep0.0075_0_gilbert_9.in",1,61.8766,1505086474131065088
"GBRL",1000,984,"1000_ep0.0075_0_gilbert_9.in",2,136.8196,1505086538113881088
"GBRL",1000,977,"1000_ep0.0075_0_gilbert_9.in",3,357.6083,1505086676975738112
"GBRL",1000,969,"1000_ep0.0075_0_gilbert_9.in",4,357.6736,1505087036493274368
"GBRL",1000,961,"1000_ep0.0075_0_gilbert_9.in",5,357.8747,1505087395967679232
"GBRL",1000,954,"1000_ep0.0075_0_gilbert_9.in",6,358.7463,1505087755646776576
"GBRL",1000,946,"1000_ep0.0075_0_gilbert_9.in",7,357.7113,1505088116439538432
"GBRL",1000,5,"1000_ep0.0075_0_gilbert_9.in",8,75.8601,1505088476084962560
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_9.in",9,15.0806,1505088553982538496
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_9.in",10,11.4594,1505088570847008000
"GBRL",1000,994,"1000_ep0.01_0_gilbert_4.in",1,58.4172,1505088584509292288
"GBRL",1000,987,"1000_ep0.01_0_gilbert_4.in",2,190.2483,1505088645018749184
"GBRL",1000,981,"1000_ep0.01_0_gilbert_4.in",3,357.6907,1505088837141846528
"GBRL",1000,975,"1000_ep0.01_0_gilbert_4.in",4,357.6073,1505089196628091648
"GBRL",1000,970,"1000_ep0.01_0_gilbert_4.in",5,357.6064,1505089556150250496
"GBRL",1000,965,"1000_ep0.01_0_gilbert_4.in",6,358.3677,1505089915881135872
"GBRL",1000,957,"1000_ep0.01_0_gilbert_4.in",7,357.7714,1505090276166849792
"GBRL",1000,953,"1000_ep0.01_0_gilbert_4.in",8,357.9254,1505090635736066560
"GBRL",1000,946,"1000_ep0.01_0_gilbert_4.in",9,357.7214,1505090995521401600
"GBRL",1000,934,"1000_ep0.01_0_gilbert_4.in",10,358.0326,1505091355121045248
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_4.in",1,66.348,1505091714945056256
"GBRL",1000,989,"1000_ep0.0125_0_gilbert_4.in",2,357.9549,1505091783341366528
"GBRL",1000,983,"1000_ep0.0125_0_gilbert_4.in",3,358.6638,1505092143212621568
"GBRL",1000,978,"1000_ep0.0125_0_gilbert_4.in",4,357.8202,1505092503776632832
"GBRL",1000,973,"1000_ep0.0125_0_gilbert_4.in",5,358.112,1505092863486649600
"GBRL",1000,958,"1000_ep0.0125_0_gilbert_4.in",6,358.0041,1505093223388461824
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_4.in",7,14.9253,1505093583256006144
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_4.in",8,15.3529,1505093599994759936
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_4.in",9,15.4529,1505093617418751744
"GBRL",1000,1,"1000_ep0.0125_0_gilbert_4.in",10,15.0805,1505093635032950016
"GBRL",1000,993,"1000_ep0.01_0_gilbert_2.in",1,52.8399,1505093652352314112
"GBRL",1000,987,"1000_ep0.01_0_gilbert_2.in",2,192.5742,1505093707012331008
"GBRL",1000,980,"1000_ep0.01_0_gilbert_2.in",3,357.6402,1505093901362172928
"GBRL",1000,974,"1000_ep0.01_0_gilbert_2.in",4,357.6452,1505094260787040768
"GBRL",1000,969,"1000_ep0.01_0_gilbert_2.in",5,357.6049,1505094620223888640
"GBRL",1000,963,"1000_ep0.01_0_gilbert_2.in",6,357.6443,1505094979674925056
"GBRL",1000,956,"1000_ep0.01_0_gilbert_2.in",7,357.9062,1505095339231056128
"GBRL",1000,950,"1000_ep0.01_0_gilbert_2.in",8,357.7664,1505095699086525696
"GBRL",1000,947,"1000_ep0.01_0_gilbert_2.in",9,357.7062,1505096058761687040
"GBRL",1000,935,"1000_ep0.01_0_gilbert_2.in",10,357.7882,1505096418327896576
"GBRL",500,496,"500_ep0.025_0_gilbert_5.in",1,21.2462,1505096776358474240
"GBRL",500,491,"500_ep0.025_0_gilbert_5.in",2,179.3271,1505096797841291264
"GBRL",500,486,"500_ep0.025_0_gilbert_5.in",3,178.7851,1505096977403424768
"GBRL",500,482,"500_ep0.025_0_gilbert_5.in",4,178.7953,1505097156426704128
"GBRL",500,477,"500_ep0.025_0_gilbert_5.in",5,178.9148,1505097335457254656
"GBRL",500,473,"500_ep0.025_0_gilbert_5.in",6,179.0831,1505097514673538816
"GBRL",500,468,"500_ep0.025_0_gilbert_5.in",7,178.7952,1505097694033260544
"GBRL",500,463,"500_ep0.025_0_gilbert_5.in",8,179.3553,1505097873068735744
"GBRL",500,458,"500_ep0.025_0_gilbert_5.in",9,178.8533,1505098052721815808
"GBRL",500,453,"500_ep0.025_0_gilbert_5.in",10,178.8604,1505098231876032768
"GBRL",500,493,"500_ep0.015_0_gilbert_4.in",1,19.7829,1505098411035205632
"GBRL",500,486,"500_ep0.015_0_gilbert_4.in",2,178.8099,1505098431053616384
"GBRL",500,479,"500_ep0.015_0_gilbert_4.in",3,178.8202,1505098610144351232
"GBRL",500,468,"500_ep0.015_0_gilbert_4.in",4,178.8523,1505098789313454592
"GBRL",500,1,"500_ep0.015_0_gilbert_4.in",5,4.5546,1505098968400506368
"GBRL",500,1,"500_ep0.015_0_gilbert_4.in",6,4.5455,1505098973248128000
"GBRL",500,1,"500_ep0.015_0_gilbert_4.in",7,5.337,1505098978047342080
"GBRL",500,1,"500_ep0.015_0_gilbert_4.in",8,4.5848,1505098983848931328
"GBRL",500,1,"500_ep0.015_0_gilbert_4.in",9,4.6369,1505098988750301184
"GBRL",500,1,"500_ep0.015_0_gilbert_4.in",10,4.7143,1505098993659441920
"GBRL",500,495,"500_ep0.025_0_gilbert_10.in",1,23.9281,1505098998699936000
"GBRL",500,490,"500_ep0.025_0_gilbert_10.in",2,178.955,1505099023098297856
"GBRL",500,486,"500_ep0.025_0_gilbert_10.in",3,178.8728,1505099202288535808
"GBRL",500,480,"500_ep0.025_0_gilbert_10.in",4,179.0518,1505099381461534464
"GBRL",500,476,"500_ep0.025_0_gilbert_10.in",5,178.877,1505099560749366016
"GBRL",500,471,"500_ep0.025_0_gilbert_10.in",6,178.8541,1505099739935108608
"GBRL",500,466,"500_ep0.025_0_gilbert_10.in",7,178.86,1505099919087916288
"GBRL",500,459,"500_ep0.025_0_gilbert_10.in",8,178.8904,1505100098344399872
"GBRL",500,454,"500_ep0.025_0_gilbert_10.in",9,178.8536,1505100277531709184
"GBRL",500,446,"500_ep0.025_0_gilbert_10.in",10,178.9505,1505100456671607808
"GBRL",500,495,"500_ep0.025_0_gilbert_3.in",1,23.448,1505100635923052288
"GBRL",500,490,"500_ep0.025_0_gilbert_3.in",2,178.994,1505100659644985088
"GBRL",500,484,"500_ep0.025_0_gilbert_3.in",3,178.8536,1505100838891149824
"GBRL",500,479,"500_ep0.025_0_gilbert_3.in",4,178.8696,1505101018027021056
"GBRL",500,472,"500_ep0.025_0_gilbert_3.in",5,178.9401,1505101197263568896
"GBRL",500,467,"500_ep0.025_0_gilbert_3.in",6,178.9726,1505101376443532032
"GBRL",500,454,"500_ep0.025_0_gilbert_3.in",7,179.2009,1505101555655241216
"GBRL",500,1,"500_ep0.025_0_gilbert_3.in",8,8.706,1505101735153384960
"GBRL",500,1,"500_ep0.025_0_gilbert_3.in",9,8.5569,1505101744116391680
"GBRL",500,1,"500_ep0.025_0_gilbert_3.in",10,8.9512,1505101752909121536
"GBRL",500,494,"500_ep0.02_0_gilbert_5.in",1,22.9958,1505101762310697216
"GBRL",500,488,"500_ep0.02_0_gilbert_5.in",2,178.859,1505101785544472320
"GBRL",500,482,"500_ep0.02_0_gilbert_5.in",3,178.8166,1505101964708974080
"GBRL",500,476,"500_ep0.02_0_gilbert_5.in",4,178.8748,1505102143762378752
"GBRL",500,470,"500_ep0.02_0_gilbert_5.in",5,178.9319,1505102322873468416
"GBRL",500,465,"500_ep0.02_0_gilbert_5.in",6,178.8958,1505102502093875456
"GBRL",500,452,"500_ep0.02_0_gilbert_5.in",7,179.4964,1505102681286839552
"GBRL",500,2,"500_ep0.02_0_gilbert_5.in",8,21.0578,1505102861021005312
"GBRL",500,1,"500_ep0.02_0_gilbert_5.in",9,7.837,1505102882545916416
"GBRL",500,1,"500_ep0.02_0_gilbert_5.in",10,7.9351,1505102890849588992
"GBRL",500,495,"500_ep0.02_0_gilbert_9.in",1,20.1229,1505102899252496128
"GBRL",500,489,"500_ep0.02_0_gilbert_9.in",2,178.9363,1505102919655118848
"GBRL",500,484,"500_ep0.02_0_gilbert_9.in",3,178.794,1505103098827857664
"GBRL",500,479,"500_ep0.02_0_gilbert_9.in",4,178.8141,1505103277940243968
"GBRL",500,473,"500_ep0.02_0_gilbert_9.in",5,178.8329,1505103456990118400
"GBRL",500,469,"500_ep0.02_0_gilbert_9.in",6,178.8148,1505103636117058816
"GBRL",500,461,"500_ep0.02_0_gilbert_9.in",7,178.8693,1505103815172727552
"GBRL",500,455,"500_ep0.02_0_gilbert_9.in",8,178.8676,1505103994279285760
"GBRL",500,448,"500_ep0.02_0_gilbert_9.in",9,178.8668,1505104173382418688
"GBRL",500,443,"500_ep0.02_0_gilbert_9.in",10,178.9508,1505104352546813696
"GBRL",500,496,"500_ep0.025_0_gilbert_2.in",1,24.2689,1505104531735250176
"GBRL",500,491,"500_ep0.025_0_gilbert_2.in",2,178.8344,1505104556318958080
"GBRL",500,486,"500_ep0.025_0_gilbert_2.in",3,178.8606,1505104735452421632
"GBRL",500,480,"500_ep0.025_0_gilbert_2.in",4,179.0378,1505104914548804352
"GBRL",500,475,"500_ep0.025_0_gilbert_2.in",5,179.0632,1505105093904518912
"GBRL",500,469,"500_ep0.025_0_gilbert_2.in",6,178.9688,1505105273203356160
"GBRL",500,462,"500_ep0.025_0_gilbert_2.in",7,178.9197,1505105452407990272
"GBRL",500,2,"500_ep0.025_0_gilbert_2.in",8,25.3443,1505105631617618688
"GBRL",500,1,"500_ep0.025_0_gilbert_2.in",9,8.9535,1505105657210917376
"GBRL",500,1,"500_ep0.025_0_gilbert_2.in",10,9.4589,1505105666399887616
"GBRL",500,492,"500_ep0.015_0_gilbert_3.in",1,21.1976,1505105676293947904
"GBRL",500,485,"500_ep0.015_0_gilbert_3.in",2,178.7724,1505105697927021312
"GBRL",500,477,"500_ep0.015_0_gilbert_3.in",3,178.8445,1505105876995406080
