"set","n","result","instance","D","runtime","seed"
"GEN-BA",150,136,"150_ep5_degree_social_3.sin",4,17.0868,1512395691802601216
"GEN-BA",150,132,"150_ep5_degree_social_3.sin",5,28.1388,1512395708908970240
"GEN-BA",150,128,"150_ep5_degree_social_3.sin",6,34.6377,1512395737067123968
"GEN-BA",150,124,"150_ep5_degree_social_3.sin",7,39.2264,1512395771724159744
"GEN-BA",150,120,"150_ep5_degree_social_3.sin",8,50.3685,1.512395810979e+18
"GEN-BA",150,116,"150_ep5_degree_social_3.sin",9,40.9172,1512395861367122688
"GEN-BA",150,112,"150_ep5_degree_social_3.sin",10,48.5742,1512395902305728000
"GEN-BA",150,147,"150_ep4_degree_social_6.sin",1,4.3595,1512395950918212864
"GEN-BA",150,143,"150_ep4_degree_social_6.sin",2,6.209,1512395955301474560
"GEN-BA",150,139,"150_ep4_degree_social_6.sin",3,11.8018,1512395961540236032
"GEN-BA",150,134,"150_ep4_degree_social_6.sin",4,16.2167,1512395973361859328
"GEN-BA",150,130,"150_ep4_degree_social_6.sin",5,22.9649,1512395989600582656
"GEN-BA",150,125,"150_ep4_degree_social_6.sin",6,21.3587,1512396012585375232
"GEN-BA",150,120,"150_ep4_degree_social_6.sin",7,25.3069,1512396033969084928
"GEN-BA",150,114,"150_ep4_degree_social_6.sin",8,18.5014,1512396059293216000
"GEN-BA",150,109,"150_ep4_degree_social_6.sin",9,17.7287,1512396077811898368
"GEN-BA",150,103,"150_ep4_degree_social_6.sin",10,15.4199,1512396095561858560
"GEN-BA",150,147,"150_ep7_degree_social_5.sin",1,4.7112,1512396111015055360
"GEN-BA",150,144,"150_ep7_degree_social_5.sin",2,5.2324,1512396115756648704
"GEN-BA",150,141,"150_ep7_degree_social_5.sin",3,5.8185,1512396121006094080
"GEN-BA",150,138,"150_ep7_degree_social_5.sin",4,8.5171,1512396126855322368
"GEN-BA",150,134,"150_ep7_degree_social_5.sin",5,7.5982,1512396135389356800
"GEN-BA",150,131,"150_ep7_degree_social_5.sin",6,8.7317,1512396143018703104
"GEN-BA",150,127,"150_ep7_degree_social_5.sin",7,11.3809,1512396151776362496
"GEN-BA",150,124,"150_ep7_degree_social_5.sin",8,10.999,1512396163174397184
"GEN-BA",150,120,"150_ep7_degree_social_5.sin",9,11.4426,1512396174190407168
"GEN-BA",150,117,"150_ep7_degree_social_5.sin",10,12.5407,1512396185650992128
"GEN-BA",150,147,"150_ep4_degree_social_0.sin",1,3.7889,1512396198222149632
"GEN-BA",150,143,"150_ep4_degree_social_0.sin",2,6.4085,1512396202029983232
"GEN-BA",150,139,"150_ep4_degree_social_0.sin",3,13.7705,1512396208454464512
"GEN-BA",150,135,"150_ep4_degree_social_0.sin",4,24.4217,1512396222246143488
"GEN-BA",150,130,"150_ep4_degree_social_0.sin",5,25.8308,1512396246687028480
"GEN-BA",150,126,"150_ep4_degree_social_0.sin",6,28.0159,1512396272538869760
"GEN-BA",150,121,"150_ep4_degree_social_0.sin",7,24.545,1512396300574670592
"GEN-BA",150,116,"150_ep4_degree_social_0.sin",8,24.1651,1512396325141200128
"GEN-BA",150,110,"150_ep4_degree_social_0.sin",9,22.5971,1512396349325632256
"GEN-BA",150,105,"150_ep4_degree_social_0.sin",10,20.9926,1512396371945865472
"GEN-BA",150,147,"150_ep5_degree_social_0.sin",1,4.3524,1512396392971174400
"GEN-BA",150,143,"150_ep5_degree_social_0.sin",2,5.8731,1512396397353028096
"GEN-BA",150,140,"150_ep5_degree_social_0.sin",3,9.1951,1512396403255994624
"GEN-BA",150,136,"150_ep5_degree_social_0.sin",4,17.6449,1512396412471100416
"GEN-BA",150,132,"150_ep5_degree_social_0.sin",5,22.582,1512396430136628736
"GEN-BA",150,128,"150_ep5_degree_social_0.sin",6,38.8001,1512396452738139392
"GEN-BA",150,124,"150_ep5_degree_social_0.sin",7,30.6286,1512396491558437376
"GEN-BA",150,120,"150_ep5_degree_social_0.sin",8,30.33,1512396522217879552
"GEN-BA",150,116,"150_ep5_degree_social_0.sin",9,44.3026,1512396552567795712
"GEN-BA",150,111,"150_ep5_degree_social_0.sin",10,47.0735,1512396596893269248
"GEN-BA",150,147,"150_ep4_degree_social_4.sin",1,4.1827,1512396644001612288
"GEN-BA",150,143,"150_ep4_degree_social_4.sin",2,5.7603,1512396648213445888
"GEN-BA",150,139,"150_ep4_degree_social_4.sin",3,7.6381,1512396654003323136
"GEN-BA",150,134,"150_ep4_degree_social_4.sin",4,11.5321,1512396661657539072
"GEN-BA",150,131,"150_ep4_degree_social_4.sin",5,18.6044,1512396673215920384
"GEN-BA",150,126,"150_ep4_degree_social_4.sin",6,14.1169,1512396691840194560
"GEN-BA",150,122,"150_ep4_degree_social_4.sin",7,20.2742,1512396705973327872
"GEN-BA",150,117,"150_ep4_degree_social_4.sin",8,13.7611,1512396726267354624
"GEN-BA",150,112,"150_ep4_degree_social_4.sin",9,13.2593,1512396740050785024
"GEN-BA",150,106,"150_ep4_degree_social_4.sin",10,15.287,1512396753326586880
"GEN-BA",150,147,"150_ep7_degree_social_4.sin",1,4.4952,1512396768630385664
"GEN-BA",150,144,"150_ep7_degree_social_4.sin",2,5.7573,1512396773150742784
"GEN-BA",150,141,"150_ep7_degree_social_4.sin",3,6.3273,1512396778938197504
"GEN-BA",150,138,"150_ep7_degree_social_4.sin",4,7.6252,1512396785296295168
"GEN-BA",150,134,"150_ep7_degree_social_4.sin",5,9.0378,1512396792938318592
"GEN-BA",150,131,"150_ep7_degree_social_4.sin",6,10.0843,1512396802007653632
"GEN-BA",150,127,"150_ep7_degree_social_4.sin",7,10.2525,1512396812109754112
"GEN-BA",150,124,"150_ep7_degree_social_4.sin",8,13.255,1512396822379711488
"GEN-BA",150,120,"150_ep7_degree_social_4.sin",9,11.8072,1512396835652570624
"GEN-BA",150,117,"150_ep7_degree_social_4.sin",10,13.378,1512396847476612352
"GEN-BA",150,147,"150_ep5_degree_social_8.sin",1,4.2598,1512396860871583232
"GEN-BA",150,143,"150_ep5_degree_social_8.sin",2,5.4058,1512396865158835456
"GEN-BA",150,140,"150_ep5_degree_social_8.sin",3,6.7799,1512396870588780800
"GEN-BA",150,136,"150_ep5_degree_social_8.sin",4,8.3865,1512396877385179136
"GEN-BA",150,132,"150_ep5_degree_social_8.sin",5,12.3603,1.512396885802e+18
"GEN-BA",150,128,"150_ep5_degree_social_8.sin",6,11.3469,1512396898178982912
"GEN-BA",150,123,"150_ep5_degree_social_8.sin",7,11.857,1512396909546158080
"GEN-BA",150,119,"150_ep5_degree_social_8.sin",8,10.338,1512396921419882496
"GEN-BA",150,115,"150_ep5_degree_social_8.sin",9,11.7167,1512396931773791744
"GEN-BA",150,111,"150_ep5_degree_social_8.sin",10,10.3552,1512396943507217152
"GEN-BA",150,147,"150_ep5_degree_social_1.sin",1,4.3875,1512396953894956032
"GEN-BA",150,143,"150_ep5_degree_social_1.sin",2,4.9535,1512396958312283136
"GEN-BA",150,140,"150_ep5_degree_social_1.sin",3,8.9525,1512396963295337984
"GEN-BA",150,136,"150_ep5_degree_social_1.sin",4,24.4058,1512396972267982848
"GEN-BA",150,132,"150_ep5_degree_social_1.sin",5,23.1407,1512396996693780992
"GEN-BA",150,128,"150_ep5_degree_social_1.sin",6,18.4452,1512397019853924096
"GEN-BA",150,124,"150_ep5_degree_social_1.sin",7,33.8282,1512397038315784960
"GEN-BA",150,120,"150_ep5_degree_social_1.sin",8,36.9122,1.512397072164e+18
"GEN-BA",150,116,"150_ep5_degree_social_1.sin",9,44.8132,1512397109096880896
"GEN-BA",150,111,"150_ep5_degree_social_1.sin",10,42.7421,1512397153929574400
"GEN-BA",150,147,"150_ep7_degree_social_0.sin",1,4.6997,1512397196702046464
"GEN-BA",150,144,"150_ep7_degree_social_0.sin",2,5.4407,1512397201418378752
"GEN-BA",150,141,"150_ep7_degree_social_0.sin",3,6.003,1512397206889633536
"GEN-BA",150,138,"150_ep7_degree_social_0.sin",4,6.5639,1512397212923529472
"GEN-BA",150,134,"150_ep7_degree_social_0.sin",5,7.8833,1512397219512391936
"GEN-BA",150,132,"150_ep7_degree_social_0.sin",6,8.4596,1512397227412854784
"GEN-BA",150,129,"150_ep7_degree_social_0.sin",7,10.4506,1512397235889236480
"GEN-BA",150,126,"150_ep7_degree_social_0.sin",8,9.7739,1512397246357662720
"GEN-BA",150,123,"150_ep7_degree_social_0.sin",9,10.4115,1512397256148346880
"GEN-BA",150,120,"150_ep7_degree_social_0.sin",10,11.8334,1512397266577464832
"GEN-BA",150,147,"150_ep7_degree_social_9.sin",1,4.2542,1512397278429271296
"GEN-BA",150,144,"150_ep7_degree_social_9.sin",2,4.773,1512397282699992832
"GEN-BA",150,141,"150_ep7_degree_social_9.sin",3,5.3922,1512397287502682368
"GEN-BA",150,138,"150_ep7_degree_social_9.sin",4,6.5952,1512397292925604608
"GEN-BA",150,135,"150_ep7_degree_social_9.sin",5,8.0899,1512397299551212544
"GEN-BA",150,131,"150_ep7_degree_social_9.sin",6,9.2892,1512397307658352640
"GEN-BA",150,128,"150_ep7_degree_social_9.sin",7,8.4287,1512397316978769408
"GEN-BA",150,125,"150_ep7_degree_social_9.sin",8,11.2179,1512397325438905600
"GEN-BA",150,122,"150_ep7_degree_social_9.sin",9,11.4123,1512397336673766912
"GEN-BA",150,119,"150_ep7_degree_social_9.sin",10,11.5579,1512397348103413248
"GEN-BA",150,147,"150_ep7_degree_social_6.sin",1,4.2672,1512397359679147008
"GEN-BA",150,144,"150_ep7_degree_social_6.sin",2,5.3586,1512397363962947328
"GEN-BA",150,141,"150_ep7_degree_social_6.sin",3,5.3959,1512397369341199104
"GEN-BA",150,138,"150_ep7_degree_social_6.sin",4,6.7053,1512397374753531392
"GEN-BA",150,134,"150_ep7_degree_social_6.sin",5,8.1865,1512397381475835392
"GEN-BA",150,131,"150_ep7_degree_social_6.sin",6,8.6316,1512397389679093760
"GEN-BA",150,128,"150_ep7_degree_social_6.sin",7,9.9395,1512397398328230400
"GEN-BA",150,125,"150_ep7_degree_social_6.sin",8,11.2525,1512397408285307136
"GEN-BA",150,123,"150_ep7_degree_social_6.sin",9,12.9307,1512397419555354624
"GEN-BA",150,120,"150_ep7_degree_social_6.sin",10,14.0565,1512397432502822400
"GEN-BA",150,147,"150_ep7_degree_social_7.sin",1,4.7118,1512397446577545216
"GEN-BA",150,144,"150_ep7_degree_social_7.sin",2,5.6098,1512397451306239488
"GEN-BA",150,141,"150_ep7_degree_social_7.sin",3,5.3189,1512397456946495744
"GEN-BA",150,138,"150_ep7_degree_social_7.sin",4,7.4018,1512397462284520448
"GEN-BA",150,134,"150_ep7_degree_social_7.sin",5,7.8784,1512397469703291136
"GEN-BA",150,131,"150_ep7_degree_social_7.sin",6,8.9662,1512397477598881024
"GEN-BA",150,128,"150_ep7_degree_social_7.sin",7,9.0587,1512397486582678784
"GEN-BA",150,125,"150_ep7_degree_social_7.sin",8,10.8105,1.512397495658e+18
"GEN-BA",150,123,"150_ep7_degree_social_7.sin",9,12.6678,1512397506486720512
"GEN-BA",150,120,"150_ep7_degree_social_7.sin",10,14.4688,1512397519171958016
"GEN-BA",150,147,"150_ep7_degree_social_1.sin",1,4.7974,1512397533662200064
"GEN-BA",150,144,"150_ep7_degree_social_1.sin",2,5.0544,1512397538476086784
"GEN-BA",150,141,"150_ep7_degree_social_1.sin",3,6.0017,1512397543560924160
"GEN-BA",150,138,"150_ep7_degree_social_1.sin",4,6.4235,1512397549593176576
"GEN-BA",150,134,"150_ep7_degree_social_1.sin",5,8.0924,1512397556033329408
"GEN-BA",150,132,"150_ep7_degree_social_1.sin",6,7.9179,1512397564142598400
"GEN-BA",150,129,"150_ep7_degree_social_1.sin",7,10.661,1512397572079685376
"GEN-BA",150,126,"150_ep7_degree_social_1.sin",8,10.3714,1512397582757909504
"GEN-BA",150,123,"150_ep7_degree_social_1.sin",9,11.6542,1512397593146030080
"GEN-BA",150,120,"150_ep7_degree_social_1.sin",10,13.7314,1512397604817616896
"GEN-BA",150,147,"150_ep4_degree_social_1.sin",1,3.8045,1512397618566860032
"GEN-BA",150,143,"150_ep4_degree_social_1.sin",2,6.007,1512397622387474176
"GEN-BA",150,139,"150_ep4_degree_social_1.sin",3,12.2707,1512397628424112640
"GEN-BA",150,135,"150_ep4_degree_social_1.sin",4,26.9866,1512397640710663424
"GEN-BA",150,130,"150_ep4_degree_social_1.sin",5,27.2382,1512397667716587520
"GEN-BA",150,126,"150_ep4_degree_social_1.sin",6,24.1769,1512397694974473984
"GEN-BA",150,121,"150_ep4_degree_social_1.sin",7,23.487,1512397719171117568
"GEN-BA",150,116,"150_ep4_degree_social_1.sin",8,22.7856,1512397742678646272
"GEN-BA",150,110,"150_ep4_degree_social_1.sin",9,20.6442,1512397765483920896
"GEN-BA",150,105,"150_ep4_degree_social_1.sin",10,20.5952,1512397786156870144
"GEN-BA",150,147,"150_ep4_degree_social_8.sin",1,4.0958,1512397806776470528
"GEN-BA",150,143,"150_ep4_degree_social_8.sin",2,6.8207,1512397810888081664
"GEN-BA",150,139,"150_ep4_degree_social_8.sin",3,9.9735,1512397817738540288
"GEN-BA",150,134,"150_ep4_degree_social_8.sin",4,16.6951,1512397827730881792
"GEN-BA",150,130,"150_ep4_degree_social_8.sin",5,22.4646,1512397844445364736
"GEN-BA",150,125,"150_ep4_degree_social_8.sin",6,19.0626,1512397866929595648
"GEN-BA",150,120,"150_ep4_degree_social_8.sin",7,24.3536,1512397886013028608
"GEN-BA",150,114,"150_ep4_degree_social_8.sin",8,19.2871,1512397910389828352
"GEN-BA",150,109,"150_ep4_degree_social_8.sin",9,22.1238,1512397929694770688
"GEN-BA",150,103,"150_ep4_degree_social_8.sin",10,16.1318,1512397951838584832
"GEN-BA",150,147,"150_ep7_degree_social_2.sin",1,4.3102,1512397967993043456
"GEN-BA",150,145,"150_ep7_degree_social_2.sin",2,5.4155,1512397972320880640
"GEN-BA",150,142,"150_ep7_degree_social_2.sin",3,5.5134,1.512397977767e+18
"GEN-BA",150,139,"150_ep7_degree_social_2.sin",4,7.0046,1512397983310801152
"GEN-BA",150,136,"150_ep7_degree_social_2.sin",5,7.4517,1512397990340562176
"GEN-BA",150,134,"150_ep7_degree_social_2.sin",6,7.8196,1512397997816167936
"GEN-BA",150,131,"150_ep7_degree_social_2.sin",7,9.5411,1512398005652981248
"GEN-BA",150,128,"150_ep7_degree_social_2.sin",8,10.9919,1512398015211428608
"GEN-BA",150,125,"150_ep7_degree_social_2.sin",9,10.1586,1512398026220829696
"GEN-BA",150,122,"150_ep7_degree_social_2.sin",10,10.0626,1512398036396788224
"GEN-BA",150,147,"150_ep4_degree_social_3.sin",1,3.808,1512398046477124864
"GEN-BA",150,143,"150_ep4_degree_social_3.sin",2,5.8759,1512398050301364992
"GEN-BA",150,139,"150_ep4_degree_social_3.sin",3,10.5735,1512398056202149632
"GEN-BA",150,135,"150_ep4_degree_social_3.sin",4,15.0854,1512398066791788288
"GEN-BA",150,130,"150_ep4_degree_social_3.sin",5,15.7156,1512398081896751104
"GEN-BA",150,126,"150_ep4_degree_social_3.sin",6,18.5452,1512398097628290048
"GEN-BA",150,121,"150_ep4_degree_social_3.sin",7,19.3413,1.512398116193e+18
"GEN-BA",150,115,"150_ep4_degree_social_3.sin",8,17.2721,1512398135551020800
"GEN-BA",150,110,"150_ep4_degree_social_3.sin",9,20.6708,1512398152839773184
"GEN-BA",150,103,"150_ep4_degree_social_3.sin",10,13.1577,1512398173531455744
"GEN-BA",150,147,"150_ep5_degree_social_4.sin",1,3.9047,1512398186719583488
"GEN-BA",150,143,"150_ep5_degree_social_4.sin",2,4.8427,1512398190640545792
"GEN-BA",150,140,"150_ep5_degree_social_4.sin",3,6.9498,1512398195513311488
"GEN-BA",150,136,"150_ep5_degree_social_4.sin",4,11.2383,1512398202479428096
"GEN-BA",150,132,"150_ep5_degree_social_4.sin",5,23.0552,1512398213737708544
"GEN-BA",150,128,"150_ep5_degree_social_4.sin",6,15.9354,1512398236823974400
"GEN-BA",150,125,"150_ep5_degree_social_4.sin",7,17.6994,1512398252779357440
"GEN-BA",150,121,"150_ep5_degree_social_4.sin",8,17.7478,1512398270495040512
"GEN-BA",150,116,"150_ep5_degree_social_4.sin",9,17.1971,1512398288263236608
"GEN-BA",150,112,"150_ep5_degree_social_4.sin",10,14.9246,1512398305477619712
"GEN-BA",150,147,"150_ep4_degree_social_7.sin",1,4.4797,1512398320419688192
"GEN-BA",150,143,"150_ep4_degree_social_7.sin",2,8.1982,1512398324928705280
"GEN-BA",150,139,"150_ep4_degree_social_7.sin",3,9.1715,1512398333152578304
"GEN-BA",150,134,"150_ep4_degree_social_7.sin",4,20.918,1512398342343845632
"GEN-BA",150,130,"150_ep4_degree_social_7.sin",5,23.712,1512398363285386496
"GEN-BA",150,125,"150_ep4_degree_social_7.sin",6,19.7581,1512398387016606208
"GEN-BA",150,120,"150_ep4_degree_social_7.sin",7,25.1687,1512398406793757440
"GEN-BA",150,114,"150_ep4_degree_social_7.sin",8,18.7229,1512398431986131968
"GEN-BA",150,109,"150_ep4_degree_social_7.sin",9,21.051,1512398450725760512
"GEN-BA",150,103,"150_ep4_degree_social_7.sin",10,18.6277,1512398471793577472
"GEN-BA",150,147,"150_ep5_degree_social_9.sin",1,4.5307,1512398490438492160
"GEN-BA",150,144,"150_ep5_degree_social_9.sin",2,5.2755,1512398494998957568
"GEN-BA",150,140,"150_ep5_degree_social_9.sin",3,11.7063,1512398500291052288
"GEN-BA",150,136,"150_ep5_degree_social_9.sin",4,19.621,1512398512023634176
"GEN-BA",150,132,"150_ep5_degree_social_9.sin",5,29.2125,1512398531664856576
"GEN-BA",150,128,"150_ep5_degree_social_9.sin",6,23.9449,1.512398560899e+18
"GEN-BA",150,124,"150_ep5_degree_social_9.sin",7,29.8832,1512398584864196864
"GEN-BA",150,120,"150_ep5_degree_social_9.sin",8,33.429,1512398614767530496
"GEN-BA",150,116,"150_ep5_degree_social_9.sin",9,32.6739,1512398648218150656
"GEN-BA",150,111,"150_ep5_degree_social_9.sin",10,33.6735,1512398680911842560
"GEN-BA",150,147,"150_ep5_degree_social_6.sin",1,4.8591,1512398714631677952
"GEN-BA",150,143,"150_ep5_degree_social_6.sin",2,4.8938,1512398719519976704
"GEN-BA",150,140,"150_ep5_degree_social_6.sin",3,7.36,1512398724429914880
"GEN-BA",150,136,"150_ep5_degree_social_6.sin",4,8.2272,1512398731810519808
"GEN-BA",150,132,"150_ep5_degree_social_6.sin",5,10.5898,1512398740054027776
"GEN-BA",150,128,"150_ep5_degree_social_6.sin",6,11.2099,1512398750660178688
"GEN-BA",150,123,"150_ep5_degree_social_6.sin",7,13.999,1512398761889946368
"GEN-BA",150,119,"150_ep5_degree_social_6.sin",8,10.7587,1512398775905630720
"GEN-BA",150,115,"150_ep5_degree_social_6.sin",9,10.8982,1512398786681260800
"GEN-BA",150,111,"150_ep5_degree_social_6.sin",10,11.7744,1512398797596409600
"GEN-BA",150,146,"150_ep4_degree_social_9.sin",1,4.9437,1512398809388180224
"GEN-BA",150,143,"150_ep4_degree_social_9.sin",2,10.9462,1512398814361448448
"GEN-BA",150,138,"150_ep4_degree_social_9.sin",3,14.509,1512398825328237824
"GEN-BA",150,134,"150_ep4_degree_social_9.sin",4,20.4003,1512398839853348608
"GEN-BA",150,129,"150_ep4_degree_social_9.sin",5,22.5581,1512398860271256576
"GEN-BA",150,123,"150_ep4_degree_social_9.sin",6,25.6508,1512398882859307264
"GEN-BA",150,117,"150_ep4_degree_social_9.sin",7,28.4784,1512398908537753856
"GEN-BA",150,111,"150_ep4_degree_social_9.sin",8,22.2631,1512398937037082368
"GEN-BA",150,104,"150_ep4_degree_social_9.sin",9,18.7778,1512398959322654464
"GEN-BA",150,97,"150_ep4_degree_social_9.sin",10,17.1753,1512398978116513280
"GEN-BA",125,122,"125_ep4_degree_social_8.sin",1,3.147,1512398995305691136
"GEN-BA",125,118,"125_ep4_degree_social_8.sin",2,5.2982,1512398998466123520
"GEN-BA",125,114,"125_ep4_degree_social_8.sin",3,10.2729,1512399003777635584
"GEN-BA",125,109,"125_ep4_degree_social_8.sin",4,10.8406,1512399014075223296
"GEN-BA",125,104,"125_ep4_degree_social_8.sin",5,12.3942,1512399024932182528
"GEN-BA",125,99,"125_ep4_degree_social_8.sin",6,12.0639,1512399037340129024
"GEN-BA",125,93,"125_ep4_degree_social_8.sin",7,13.0703,1512399049428567808
"GEN-BA",125,88,"125_ep4_degree_social_8.sin",8,11.2736,1512399062512327168
"GEN-BA",125,80,"125_ep4_degree_social_8.sin",9,12.8289,1512399073799798528
"GEN-BA",125,72,"125_ep4_degree_social_8.sin",10,10.4881,1512399086642908160
"GEN-BA",125,122,"125_ep7_degree_social_4.sin",1,3.6677,1512399097145838848
"GEN-BA",125,119,"125_ep7_degree_social_4.sin",2,4.605,1512399100838227456
"GEN-BA",125,116,"125_ep7_degree_social_4.sin",3,4.9474,1512399105468101632
"GEN-BA",125,113,"125_ep7_degree_social_4.sin",4,5.2498,1512399110435779584
"GEN-BA",125,111,"125_ep7_degree_social_4.sin",5,7.2592,1512399115699392000
"GEN-BA",125,108,"125_ep7_degree_social_4.sin",6,7.2324,1512399122979377408
"GEN-BA",125,104,"125_ep7_degree_social_4.sin",7,7.5025,1512399130237815040
"GEN-BA",125,101,"125_ep7_degree_social_4.sin",8,7.0893,1512399137754064640
"GEN-BA",125,98,"125_ep7_degree_social_4.sin",9,7.3923,1512399144857798400
"GEN-BA",125,95,"125_ep7_degree_social_4.sin",10,7.9437,1512399152269112832
"GEN-BA",125,122,"125_ep4_degree_social_4.sin",1,3.2782,1512399160243649024
"GEN-BA",125,118,"125_ep4_degree_social_4.sin",2,4.3459,1512399163545497088
"GEN-BA",125,115,"125_ep4_degree_social_4.sin",3,7.243,1512399167915497216
"GEN-BA",125,110,"125_ep4_degree_social_4.sin",4,6.8425,1512399175182674944
"GEN-BA",125,106,"125_ep4_degree_social_4.sin",5,7.7343,1512399182038635008
"GEN-BA",125,102,"125_ep4_degree_social_4.sin",6,9.338,1512399189786572032
"GEN-BA",125,98,"125_ep4_degree_social_4.sin",7,10.4991,1512399199144770560
"GEN-BA",125,93,"125_ep4_degree_social_4.sin",8,9.1481,1512399209657016576
"GEN-BA",125,87,"125_ep4_degree_social_4.sin",9,7.8828,1512399218818164992
"GEN-BA",125,81,"125_ep4_degree_social_4.sin",10,8.4783,1512399226714418688
"GEN-BA",125,122,"125_ep5_degree_social_9.sin",1,3.9909,1512399235212887040
"GEN-BA",125,119,"125_ep5_degree_social_9.sin",2,4.0776,1512399239217477888
"GEN-BA",125,115,"125_ep5_degree_social_9.sin",3,5.1218,1512399243316300288
"GEN-BA",125,112,"125_ep5_degree_social_9.sin",4,6.5002,1512399248451468032
"GEN-BA",125,107,"125_ep5_degree_social_9.sin",5,6.7027,1512399254966908416
"GEN-BA",125,103,"125_ep5_degree_social_9.sin",6,6.8569,1512399261683107328
"GEN-BA",125,99,"125_ep5_degree_social_9.sin",7,7.8036,1512399268561528576
"GEN-BA",125,95,"125_ep5_degree_social_9.sin",8,8.761,1512399276390396416
"GEN-BA",125,91,"125_ep5_degree_social_9.sin",9,6.5851,1512399285165918976
"GEN-BA",125,87,"125_ep5_degree_social_9.sin",10,6.9662,1512399291764936960
"GEN-BA",125,122,"125_ep4_degree_social_0.sin",1,3.6412,1512399298757058048
"GEN-BA",125,118,"125_ep4_degree_social_0.sin",2,4.4048,1512399302421744896
